,Question_ID,Question_Text,Reference_Answer_ID,Reference_Answer_Text,Student_Answer_ID,Student_Answer_Text,Student_Answer_Accuracy
1376,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.213.1,The wire has to touch both sides of the battery and the wire has to touch the middle of the light bulb.,correct
1377,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.217.1,On the other there is connection with the D-cell with the light.,irrelevant
1378,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.221.1,It is because answer D's wire starts below the light bulb.,irrelevant
1379,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.229.1,The only circuit will work because the 2 wires are put in the right place.,correct
1380,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.242.1,Because they are going in a complete circuit.,correct
1381,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.248.1,Because it is the only one that is touching.,correct
1382,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.255.1,D because it is touching the base metal.,partially_correct_incomplete
1383,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.279.1,It will work because it is the only one touching the light bulb base.,correct
1384,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.282.1,Because the electricity goes to the metal and that electricity goes to the filament.,correct
1385,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.286.1,Because the others are not complete circuits.,correct
1386,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.315.1,I will work because electricity is going from the positive to the negative.,irrelevant
1387,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.316.1,Why it is the only one is because sometimes you need 2 wires and how it is the only one it is connected to the bottom.,correct
1388,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.321.1,Letter A is the right one because the wire have to touch the equal side and the light bulb.,correct
1389,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.416.1,The charge of the positive negative is flowing to the bulb.,irrelevant
1390,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.418.1,Because the negative is connected to the black part and the positive side is attached to the shiny part.,correct
1391,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.419.1,Because the negative is connected to the black part and the positive side is attached to the shiny part.,correct
1392,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.422.1,Because the white thing is touching the negative side.,partially_correct_incomplete
1393,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.423.1,Because the shiny part and the wire is touching the black part.,partially_correct_incomplete
1394,ME_72,Only one circuit below will light the bulb. Which one will work? Why is that the only circuit that will work?,ME_72-a1,That circuit is the only circuit that uses all of the correct contact points.,ME.72.426.1,Because one side of the wire is touching the negative side of the D-cell.,irrelevant
1395,ME_17b,Denise made a circuit to light a bulb or run a motor off a D-cell battery. She used a special switch. Below is the schematic diagram of her circuit. The switch is inside the dotted box. Why will the bulb light when she moves the switch to the left?,ME_17b-a1,There is a complete circuit connecting the bulb to the D-cell battery.,ME.17b.101.1,It will happen because that is turning the switch off or opening the switch.,contradictory
1396,ME_17b,Denise made a circuit to light a bulb or run a motor off a D-cell battery. She used a special switch. Below is the schematic diagram of her circuit. The switch is inside the dotted box. Why will the bulb light when she moves the switch to the left?,ME_17b-a1,There is a complete circuit connecting the bulb to the D-cell battery.,ME.17b.105.1,Nothing will happen because you have to have a switch in front of the negative side to have it work.,contradictory
1397,ME_17b,Denise made a circuit to light a bulb or run a motor off a D-cell battery. She used a special switch. Below is the schematic diagram of her circuit. The switch is inside the dotted box. Why will the bulb light when she moves the switch to the left?,ME_17b-a1,There is a complete circuit connecting the bulb to the D-cell battery.,ME.17b.107.1,That will happen because it will make a complete circuit with the bulb.,correct
